Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
MPI,call,100,95,0.02,0.75,1,65536,750,8,1.315636195,1.165099986,19.54512442,0.01512442098
MPI,call,100,95,0.02,0.75,1,65536,750,16,0.824026552,0.613957109,19.14993252,-0.380067483
MPI,call,100,95,0.02,0.75,1,65536,750,32,0.720911404,0.39869087,19.53049009,0.0004900944202
MPI,call,100,95,0.02,0.75,1,65536,750,64,1.008369306,0.452052506,19.34863629,-0.1813637075
MPI,call,100,95,0.02,0.75,1,65536,1000,1,12.33871598,12.2180043,19.38452268,-0.1454773204
MPI,call,100,95,0.02,0.75,1,65536,1000,2,6.283955304,6.156276601,19.45790839,-0.07209161109
MPI,call,100,95,0.02,0.75,1,65536,1000,4,3.215611144,3.080432107,19.31738601,-0.2126139945
MPI,call,100,95,0.02,0.75,1,65536,1000,8,1.712108527,1.56167012,19.65216774,0.1221677444
MPI,call,100,95,0.02,0.75,1,65536,1000,16,1.052399342,0.831510347,19.19442366,-0.335576338
MPI,call,100,95,0.02,0.75,1,65536,1000,32,0.905764459,0.550174105,19.49181264,-0.03818735969
MPI,call,100,95,0.02,0.75,1,65536,1000,64,1.335025246,0.69165567,19.3704296,-0.1595704027
MPI,call,100,95,0.02,0.75,1,131072,50,1,1.351903554,1.227741801,19.05175905,-0.4782409506
MPI,call,100,95,0.02,0.75,1,131072,50,2,0.791899722,0.663536484,19.14827991,-0.3817200947
MPI,call,100,95,0.02,0.75,1,131072,50,4,0.457328159,0.320980924,19.19906449,-0.3309355145
MPI,call,100,95,0.02,0.75,1,131072,50,8,0.343742109,0.171415609,19.1571423,-0.3728576986
MPI,call,100,95,0.02,0.75,1,131072,50,16,0.328712199,0.106971498,19.19241433,-0.3375856724
MPI,call,100,95,0.02,0.75,1,131072,50,32,0.37835206,0.054834681,19.13578396,-0.3942160364
MPI,call,100,95,0.02,0.75,1,131072,50,64,0.67012178,0.067346757,19.09391359,-0.436086411
MPI,call,100,95,0.02,0.75,1,131072,100,1,2.587809569,2.465543262,19.48529122,-0.044708775
MPI,call,100,95,0.02,0.75,1,131072,100,2,1.364275111,1.238672816,19.43028219,-0.0997178062
MPI,call,100,95,0.02,0.75,1,131072,100,4,0.811333369,0.672221082,19.32748799,-0.2025120076
MPI,call,100,95,0.02,0.75,1,131072,100,8,0.48870773,0.316669709,19.29376103,-0.236238971
MPI,call,100,95,0.02,0.75,1,131072,100,16,0.379754664,0.162437215,19.40278871,-0.1272112898
MPI,call,100,95,0.02,0.75,1,131072,100,32,0.443043463,0.111291084,19.25916128,-0.2708387246
MPI,call,100,95,0.02,0.75,1,131072,100,64,0.73509933,0.133751312,19.53188018,0.001880184746
MPI,call,100,95,0.02,0.75,1,131072,250,1,6.311523224,6.192175906,19.49004861,-0.03995139065
MPI,call,100,95,0.02,0.75,1,131072,250,2,3.273901756,3.144372972,19.38968103,-0.1403189736
MPI,call,100,95,0.02,0.75,1,131072,250,4,1.76536031,1.620514427,19.30982552,-0.2201744792
MPI,call,100,95,0.02,0.75,1,131072,250,8,1.009647486,0.830409645,19.51914994,-0.01085006425
MPI,call,100,95,0.02,0.75,1,131072,250,16,0.636458427,0.415785417,19.34343977,-0.1865602318
MPI,call,100,95,0.02,0.75,1,131072,250,32,0.641268676,0.274972358,19.29352332,-0.2364766798
MPI,call,100,95,0.02,0.75,1,131072,250,64,0.946077908,0.318164576,19.34326362,-0.1867363806
MPI,call,100,95,0.02,0.75,1,131072,500,1,12.23119237,12.10303822,19.24493539,-0.2850646094
MPI,call,100,95,0.02,0.75,1,131072,500,2,6.40339793,6.268318804,19.18718958,-0.3428104177
MPI,call,100,95,0.02,0.75,1,131072,500,4,3.370574545,3.234590489,19.46926497,-0.06073502582
MPI,call,100,95,0.02,0.75,1,131072,500,8,1.74792602,1.599222504,19.49366125,-0.03633875349
MPI,call,100,95,0.02,0.75,1,131072,500,16,1.130990058,0.903521748,19.33100408,-0.1989959158
MPI,call,100,95,0.02,0.75,1,131072,500,32,0.839340231,0.536300794,19.36854317,-0.1614568347
MPI,call,100,95,0.02,0.75,1,131072,500,64,1.185682798,0.596379549,19.57953858,0.04953857781
MPI,call,100,95,0.02,0.75,1,131072,750,1,18.40890956,18.28631527,19.35627166,-0.173728338
MPI,call,100,95,0.02,0.75,1,131072,750,2,9.381869777,9.255191456,19.55269481,0.02269481372
MPI,call,100,95,0.02,0.75,1,131072,750,4,4.858700844,4.728053416,19.5843581,0.05435810013
MPI,call,100,95,0.02,0.75,1,131072,750,8,2.523315356,2.369406679,19.49173634,-0.03826366201
MPI,call,100,95,0.02,0.75,1,131072,750,16,1.410015666,1.201744168,19.37016376,-0.1598362363
MPI,call,100,95,0.02,0.75,1,131072,750,32,1.122377873,0.798539466,19.45092087,-0.07907913117
MPI,call,100,95,0.02,0.75,1,131072,750,64,1.668954665,1.003369846,19.16300773,-0.3669922667
MPI,call,100,95,0.02,0.75,1,131072,1000,1,24.48787385,24.36112083,19.5199667,-0.01003329934
MPI,call,100,95,0.02,0.75,1,131072,1000,2,12.52316556,12.39124633,19.2692006,-0.260799398
MPI,call,100,95,0.02,0.75,1,131072,1000,4,6.334177369,6.196895657,19.4162725,-0.1137275044
MPI,call,100,95,0.02,0.75,1,131072,1000,8,3.419890288,3.268486561,19.39540118,-0.1345988205
MPI,call,100,95,0.02,0.75,1,131072,1000,16,1.886597855,1.664788196,19.51354272,-0.01645727603
MPI,call,100,95,0.02,0.75,1,131072,1000,32,1.419197476,1.081799851,19.41132797,-0.1186720315
MPI,call,100,95,0.02,0.75,1,131072,1000,64,1.797777004,1.222874527,19.2465435,-0.2834565013
Hybrid,call,100,95,0.02,0.75,1,1024,50,1001,0.132272126,0.009763255,20.29056528,0.7605652803
Hybrid,call,100,95,0.02,0.75,1,1024,100,1001,0.140796554,0.019246959,19.82252442,0.2925244177
Hybrid,call,100,95,0.02,0.75,1,1024,250,1001,0.168480756,0.048049227,18.24720674,-1.282793256
Hybrid,call,100,95,0.02,0.75,1,1024,500,1001,0.215797221,0.094564006,18.89777828,-0.6322217225
Hybrid,call,100,95,0.02,0.75,1,1024,750,1001,0.259116168,0.141920268,17.48303288,-2.04696712
Hybrid,call,100,95,0.02,0.75,1,1024,1000,1001,0.305334569,0.188371909,19.22050696,-0.3094930403
Hybrid,call,100,95,0.02,0.75,1,8192,50,1001,0.192939737,0.076191889,19.29088122,-0.2391187816
Hybrid,call,100,95,0.02,0.75,1,8192,100,1001,0.268520885,0.151697327,19.00289838,-0.5271016242
Hybrid,call,100,95,0.02,0.75,1,8192,250,1001,0.494685625,0.378192188,18.69523496,-0.8347650374
Hybrid,call,100,95,0.02,0.75,1,8192,500,1001,0.895248221,0.772812357,19.65556168,0.1255616778
Hybrid,call,100,95,0.02,0.75,1,8192,750,1001,1.262854873,1.140355117,19.22916465,-0.3008353484
Hybrid,call,100,95,0.02,0.75,1,8192,1000,1001,1.645042662,1.522692388,18.79514664,-0.7348533612
Hybrid,call,100,95,0.02,0.75,1,16384,50,1001,0.305266328,0.183916996,19.32117656,-0.2088234355
Hybrid,call,100,95,0.02,0.75,1,16384,100,1001,0.440705751,0.316679674,19.83246304,0.3024630397
Hybrid,call,100,95,0.02,0.75,1,16384,250,1001,0.892654363,0.771590742,19.07748451,-0.4525154918
Hybrid,call,100,95,0.02,0.75,1,16384,500,1001,1.614987274,1.49450296,19.52329125,-0.006708753632
Hybrid,call,100,95,0.02,0.75,1,16384,750,1001,2.37720026,2.257104377,19.91340354,0.3834035435
Hybrid,call,100,95,0.02,0.75,1,16384,1000,1001,3.164775578,3.04329252,19.73669151,0.2066915105
Hybrid,call,100,95,0.02,0.75,1,65536,50,1001,0.750171405,0.620214016,19.24353427,-0.2864657275
Hybrid,call,100,95,0.02,0.75,1,65536,100,1001,1.438441795,1.315134265,19.50858426,-0.02141573984
Hybrid,call,100,95,0.02,0.75,1,65536,250,1001,3.181901195,3.05875374,19.60169046,0.07169045923
Hybrid,call,100,95,0.02,0.75,1,65536,500,1001,6.252034431,6.129373827,19.50654167,-0.02345832925
Hybrid,call,100,95,0.02,0.75,1,65536,750,1001,9.193553537,9.07000329,19.46666387,-0.06333613338
Hybrid,call,100,95,0.02,0.75,1,65536,1000,1001,12.16855072,12.04800053,19.41578596,-0.1142140362
Hybrid,call,100,95,0.02,0.75,1,131072,50,1001,1.375693815,1.252415689,19.18388388,-0.3461161198
Hybrid,call,100,95,0.02,0.75,1,131072,100,1001,2.535722606,2.418775287,19.36621603,-0.1637839665
Hybrid,call,100,95,0.02,0.75,1,131072,250,1001,6.163439326,6.042996004,19.43936756,-0.09063244496
Hybrid,call,100,95,0.02,0.75,1,131072,500,1001,12.29713074,12.17231792,19.29192499,-0.2380750128
Hybrid,call,100,95,0.02,0.75,1,131072,750,1001,18.50760382,18.38296715,19.49183074,-0.03816926174
Hybrid,call,100,95,0.02,0.75,1,131072,1000,1001,24.4712185,24.35041329,19.43397473,-0.09602526629
Hybrid,call,100,95,0.02,0.75,1,1024,50,2002,0.137038284,0.006562309,19.17782115,-0.3521788467
Hybrid,call,100,95,0.02,0.75,1,1024,50,2004,0.14225854,0.008559432,19.67687181,0.1468718096
Hybrid,call,100,95,0.02,0.75,1,1024,50,2008,0.139315632,0.008750061,19.67108679,0.1410867859
Hybrid,call,100,95,0.02,0.75,1,1024,50,4002,0.147133702,0.003169485,20.38449042,0.8544904179
Hybrid,call,100,95,0.02,0.75,1,1024,50,4004,0.139965063,0.005084628,20.36619291,0.8361929133
Hybrid,call,100,95,0.02,0.75,1,1024,50,4008,0.143072127,0.004011507,19.01927562,-0.5107243838
Hybrid,call,100,95,0.02,0.75,1,1024,50,8002,0.158817115,0.002224199,17.34176223,-2.188237766
Hybrid,call,100,95,0.02,0.75,1,1024,50,8004,0.158592438,0.002254303,17.3320083,-2.197991696
Hybrid,call,100,95,0.02,0.75,1,1024,50,8008,0.157297193,0.002931038,20.33058964,0.8005896414
Hybrid,call,100,95,0.02,0.75,1,1024,100,2002,0.143916823,0.013079206,19.6880132,0.1580131981
Hybrid,call,100,95,0.02,0.75,1,1024,100,2004,0.14381832,0.013410031,19.71591161,0.1859116138
Hybrid,call,100,95,0.02,0.75,1,1024,100,2008,0.145672614,0.013771564,19.67378758,0.1437875832
Hybrid,call,100,95,0.02,0.75,1,1024,100,4002,0.148016921,0.007523277,18.63152928,-0.8984707234
Hybrid,call,100,95,0.02,0.75,1,1024,100,4004,0.144632916,0.00639849,18.63450641,-0.8954935908
Hybrid,call,100,95,0.02,0.75,1,1024,100,4008,0.147095258,0.008619742,18.65225712,-0.8777428825
Hybrid,call,100,95,0.02,0.75,1,1024,100,8002,0.166468984,0.004029686,20.94495382,1.414953821
Hybrid,call,100,95,0.02,0.75,1,1024,100,8004,0.161684665,0.004367446,20.06386299,0.5338629945
Hybrid,call,100,95,0.02,0.75,1,1024,100,8008,0.16012697,0.004797774,20.05032539,0.5203253889
Hybrid,call,100,95,0.02,0.75,1,1024,250,2002,0.153865346,0.026532526,19.3981828,-0.1318171985
Hybrid,call,100,95,0.02,0.75,1,1024,250,2004,0.157707744,0.029277748,19.3955529,-0.1344471028
Hybrid,call,100,95,0.02,0.75,1,1024,250,2008,0.15862501,0.027426443,19.02588095,-0.5041190512
Hybrid,call,100,95,0.02,0.75,1,1024,250,4002,0.148902973,0.015302911,20.28702049,0.7570204939
Hybrid,call,100,95,0.02,0.75,1,1024,250,4004,0.148529074,0.014311431,20.27849379,0.748493794
Hybrid,call,100,95,0.02,0.75,1,1024,250,4008,0.15856953,0.016757461,20.29265582,0.762655819
Hybrid,call,100,95,0.02,0.75,1,1024,250,8002,0.164373882,0.007451653,18.64207655,-0.8879234475
Hybrid,call,100,95,0.02,0.75,1,1024,250,8004,0.182245359,0.007989299,18.64284124,-0.887158758
Hybrid,call,100,95,0.02,0.75,1,1024,250,8008,0.165634351,0.00851287,18.64943601,-0.8805639917
Hybrid,call,100,95,0.02,0.75,1,1024,500,2002,0.181215212,0.050882026,18.06564249,-1.464357513
Hybrid,call,100,95,0.02,0.75,1,1024,500,2004,0.184413231,0.050761285,19.47245581,-0.05754418967
Hybrid,call,100,95,0.02,0.75,1,1024,500,2008,0.185125697,0.054746503,19.47102491,-0.05897509169
Hybrid,call,100,95,0.02,0.75,1,1024,500,4002,0.164599689,0.02669611,18.31940643,-1.210593573
Hybrid,call,100,95,0.02,0.75,1,1024,500,4004,0.180462933,0.035463357,18.77636397,-0.7536360312
Hybrid,call,100,95,0.02,0.75,1,1024,500,4008,0.164101355,0.029882351,18.77829406,-0.7517059366
Hybrid,call,100,95,0.02,0.75,1,1024,500,8002,0.163641696,0.01661673,19.68303738,0.1530373791
Hybrid,call,100,95,0.02,0.75,1,1024,500,8004,0.168268486,0.013907579,19.67669509,0.1466950902
Hybrid,call,100,95,0.02,0.75,1,1024,500,8008,0.170806666,0.017569158,17.33514512,-2.194854884
Hybrid,call,100,95,0.02,0.75,1,1024,750,2002,0.210430605,0.081502986,20.57509026,1.045090257
Hybrid,call,100,95,0.02,0.75,1,1024,750,2004,0.199178829,0.076652263,20.57499041,1.044990415
Hybrid,call,100,95,0.02,0.75,1,1024,750,2008,0.202763019,0.076154219,18.80883069,-0.7211693057
Hybrid,call,100,95,0.02,0.75,1,1024,750,4002,0.185236439,0.046608206,19.7376433,0.2076433027
Hybrid,call,100,95,0.02,0.75,1,1024,750,4004,0.178393814,0.038113768,19.73947559,0.2094755875
Hybrid,call,100,95,0.02,0.75,1,1024,750,4008,0.193407638,0.050957701,18.55309391,-0.9769060897
Hybrid,call,100,95,0.02,0.75,1,1024,750,8002,0.177377288,0.025490291,17.61209397,-1.917906033
Hybrid,call,100,95,0.02,0.75,1,1024,750,8004,0.176231462,0.025849714,17.61242173,-1.91757827
Hybrid,call,100,95,0.02,0.75,1,1024,750,8008,0.174169359,0.021003564,17.61453005,-1.915469953
Hybrid,call,100,95,0.02,0.75,1,1024,1000,2002,0.226269131,0.099432853,19.03711349,-0.4928865122
Hybrid,call,100,95,0.02,0.75,1,1024,1000,2004,0.231137511,0.10127227,19.03883386,-0.4911661391
Hybrid,call,100,95,0.02,0.75,1,1024,1000,2008,0.23922128,0.111256369,19.03735751,-0.4926424945
Hybrid,call,100,95,0.02,0.75,1,1024,1000,4002,0.188939426,0.051500711,17.74270854,-1.787291462
Hybrid,call,100,95,0.02,0.75,1,1024,1000,4004,0.192490733,0.053959703,17.74172439,-1.788275612
Hybrid,call,100,95,0.02,0.75,1,1024,1000,4008,0.198702591,0.059675249,17.74203432,-1.787965677
Hybrid,call,100,95,0.02,0.75,1,1024,1000,8002,0.177413138,0.026967925,21.19514887,1.66514887
Hybrid,call,100,95,0.02,0.75,1,1024,1000,8004,0.18151091,0.028072131,21.19972805,1.669728048
Hybrid,call,100,95,0.02,0.75,1,1024,1000,8008,0.188168012,0.03968783,21.19461895,1.664618947
Hybrid,call,100,95,0.02,0.75,1,8192,50,2002,0.169208699,0.040807417,19.54921409,0.0192140854
Hybrid,call,100,95,0.02,0.75,1,8192,50,2004,0.169163972,0.041691113,20.17744253,0.6474425325
Hybrid,call,100,95,0.02,0.75,1,8192,50,2008,0.17111549,0.040450708,20.26834336,0.7383433644
Hybrid,call,100,95,0.02,0.75,1,8192,50,4002,0.166473771,0.028052177,19.61995258,0.08995258095
Hybrid,call,100,95,0.02,0.75,1,8192,50,4004,0.161112566,0.021853172,19.56192827,0.0319282678
Hybrid,call,100,95,0.02,0.75,1,8192,50,4008,0.160709889,0.02435995,18.96949486,-0.5605051407
Hybrid,call,100,95,0.02,0.75,1,8192,50,8002,0.162258319,0.01080588,19.52775969,-0.002240305474
Hybrid,call,100,95,0.02,0.75,1,8192,50,8004,0.16983534,0.014013208,19.41453106,-0.115468942
Hybrid,call,100,95,0.02,0.75,1,8192,50,8008,0.166514489,0.014177275,19.53566953,0.005669529196
Hybrid,call,100,95,0.02,0.75,1,8192,100,2002,0.209324467,0.079885499,19.97456657,0.4445665722
Hybrid,call,100,95,0.02,0.75,1,8192,100,2004,0.213089561,0.085223738,19.8495383,0.3195382973
Hybrid,call,100,95,0.02,0.75,1,8192,100,2008,0.205546929,0.07907441,19.91354969,0.3835496927
Hybrid,call,100,95,0.02,0.75,1,8192,100,4002,0.193728692,0.0542551,18.75252513,-0.7774748685
Hybrid,call,100,95,0.02,0.75,1,8192,100,4004,0.196680883,0.056926165,18.6790731,-0.8509268962
Hybrid,call,100,95,0.02,0.75,1,8192,100,4008,0.175870829,0.042276771,18.68406731,-0.8459326904
Hybrid,call,100,95,0.02,0.75,1,8192,100,8002,0.178445067,0.027303524,18.92696473,-0.6030352684
Hybrid,call,100,95,0.02,0.75,1,8192,100,8004,0.17381193,0.021074468,18.93666105,-0.5933389479
Hybrid,call,100,95,0.02,0.75,1,8192,100,8008,0.182901969,0.029223652,18.93213683,-0.5978631739
Hybrid,call,100,95,0.02,0.75,1,8192,250,2002,0.327064679,0.198667642,19.32813346,-0.2018665374
Hybrid,call,100,95,0.02,0.75,1,8192,250,2004,0.32582813,0.195880692,20.64119276,1.111192758
Hybrid,call,100,95,0.02,0.75,1,8192,250,2008,0.32642224,0.197484045,20.53732758,1.007327579
Hybrid,call,100,95,0.02,0.75,1,8192,250,4002,0.244478048,0.105817599,19.51824668,-0.01175331758
Hybrid,call,100,95,0.02,0.75,1,8192,250,4004,0.23732537,0.098665298,19.52013364,-0.009866359673
Hybrid,call,100,95,0.02,0.75,1,8192,250,4008,0.245804251,0.104125486,17.76778706,-1.762212937
Hybrid,call,100,95,0.02,0.75,1,8192,250,8002,0.21175511,0.05561892,18.70548844,-0.82451156
Hybrid,call,100,95,0.02,0.75,1,8192,250,8004,0.22797921,0.073163414,18.70289765,-0.8271023494
Hybrid,call,100,95,0.02,0.75,1,8192,250,8008,0.241664042,0.051189896,19.80206543,0.2720654327
Hybrid,call,100,95,0.02,0.75,1,8192,500,2002,0.528718612,0.39180525,20.28666784,0.7566678388
Hybrid,call,100,95,0.02,0.75,1,8192,500,2004,0.515350375,0.384819726,20.54217869,1.012178688
Hybrid,call,100,95,0.02,0.75,1,8192,500,2008,0.518969572,0.383154906,20.76152077,1.231520765
Hybrid,call,100,95,0.02,0.75,1,8192,500,4002,0.351803593,0.213997252,20.30491778,0.7749177824
Hybrid,call,100,95,0.02,0.75,1,8192,500,4004,0.336159041,0.195035983,20.30657995,0.7765799498
Hybrid,call,100,95,0.02,0.75,1,8192,500,4008,0.339606594,0.200160705,19.15176072,-0.3782392818
Hybrid,call,100,95,0.02,0.75,1,8192,500,8002,0.271309276,0.10136647,18.87793554,-0.6520644554
Hybrid,call,100,95,0.02,0.75,1,8192,500,8004,0.271346604,0.112576682,19.22882316,-0.3011768392
Hybrid,call,100,95,0.02,0.75,1,8192,500,8008,0.252168448,0.104226713,19.22849673,-0.3015032691
Hybrid,call,100,95,0.02,0.75,1,8192,750,2002,0.728408513,0.59684565,19.26041232,-0.2695876771
Hybrid,call,100,95,0.02,0.75,1,8192,750,2004,0.730603161,0.598679783,20.78402631,1.254026305
Hybrid,call,100,95,0.02,0.75,1,8192,750,2008,0.708842075,0.578480487,18.19587479,-1.334125205
Hybrid,call,100,95,0.02,0.75,1,8192,750,4002,0.427114843,0.289459952,19.56845228,0.0384522798
Hybrid,call,100,95,0.02,0.75,1,8192,750,4004,0.43861513,0.302358154,19.49773837,-0.03226162945
Hybrid,call,100,95,0.02,0.75,1,8192,750,4008,0.433759023,0.293929101,19.57170005,0.04170004992
Hybrid,call,100,95,0.02,0.75,1,8192,750,8002,0.305637453,0.14972111,19.50810375,-0.02189625127
Hybrid,call,100,95,0.02,0.75,1,8192,750,8004,0.328298823,0.173728314,19.51453795,-0.01546204777
Hybrid,call,100,95,0.02,0.75,1,8192,750,8008,0.303912527,0.149560249,19.51467696,-0.01532304227
Hybrid,call,100,95,0.02,0.75,1,8192,1000,2002,0.913352676,0.77908633,19.42748991,-0.1025100887
Hybrid,call,100,95,0.02,0.75,1,8192,1000,2004,0.930214125,0.794471811,20.60629017,1.076290172
Hybrid,call,100,95,0.02,0.75,1,8192,1000,2008,0.89966911,0.764813348,18.4406725,-1.089327495
Hybrid,call,100,95,0.02,0.75,1,8192,1000,4002,0.545588214,0.402803129,19.74523833,0.2152383335
Hybrid,call,100,95,0.02,0.75,1,8192,1000,4004,0.532307828,0.396080926,19.87738534,0.3473853387
Hybrid,call,100,95,0.02,0.75,1,8192,1000,4008,0.538542072,0.398794844,18.95935373,-0.5706462693
Hybrid,call,100,95,0.02,0.75,1,8192,1000,8002,0.371470264,0.217879291,19.17901554,-0.350984455
Hybrid,call,100,95,0.02,0.75,1,8192,1000,8004,0.362225038,0.207652276,19.17885012,-0.3511498795
Hybrid,call,100,95,0.02,0.75,1,8192,1000,8008,0.387256932,0.225147305,20.12124812,0.5912481225
Hybrid,call,100,95,0.02,0.75,1,16384,50,2002,0.214401954,0.080486621,19.82930013,0.299300133
Hybrid,call,100,95,0.02,0.75,1,16384,50,2004,0.215097586,0.080168479,19.79817516,0.2681751559
Hybrid,call,100,95,0.02,0.75,1,16384,50,2008,0.21387526,0.081243281,20.77185917,1.241859171
Hybrid,call,100,95,0.02,0.75,1,16384,50,4002,0.178833028,0.04383119,18.95553034,-0.5744696553
Hybrid,call,100,95,0.02,0.75,1,16384,50,4004,0.182089263,0.041475311,19.07012028,-0.459879719
Hybrid,call,100,95,0.02,0.75,1,16384,50,4008,0.177914835,0.042114313,18.89669268,-0.6333073191
Hybrid,call,100,95,0.02,0.75,1,16384,50,8002,0.173050534,0.021953054,19.28611957,-0.2438804254
Hybrid,call,100,95,0.02,0.75,1,16384,50,8004,0.173064459,0.022236083,18.80051102,-0.7294889804
Hybrid,call,100,95,0.02,0.75,1,16384,50,8008,0.172933159,0.022165892,18.91290505,-0.6170949535
Hybrid,call,100,95,0.02,0.75,1,16384,100,2002,0.289986805,0.157332897,18.89526554,-0.6347344588
Hybrid,call,100,95,0.02,0.75,1,16384,100,2004,0.288756,0.160763557,18.58437043,-0.9456295714
Hybrid,call,100,95,0.02,0.75,1,16384,100,2008,0.288725427,0.158589005,19.60854052,0.07854052122
Hybrid,call,100,95,0.02,0.75,1,16384,100,4002,0.223309028,0.086618692,18.79520453,-0.7347954671
Hybrid,call,100,95,0.02,0.75,1,16384,100,4004,0.217207009,0.079721924,18.93223567,-0.5977643323
Hybrid,call,100,95,0.02,0.75,1,16384,100,4008,0.221655819,0.079689514,19.86165995,0.3316599519
Hybrid,call,100,95,0.02,0.75,1,16384,100,8002,0.207464027,0.054371937,19.59170871,0.06170871367
Hybrid,call,100,95,0.02,0.75,1,16384,100,8004,0.214896413,0.056578456,19.66169547,0.1316954676
Hybrid,call,100,95,0.02,0.75,1,16384,100,8008,0.22522429,0.056849658,19.30244124,-0.2275587637
Hybrid,call,100,95,0.02,0.75,1,16384,250,2002,0.518219353,0.387316755,19.22400507,-0.3059949275
Hybrid,call,100,95,0.02,0.75,1,16384,250,2004,0.514221488,0.382936122,19.31224723,-0.2177527653
Hybrid,call,100,95,0.02,0.75,1,16384,250,2008,0.51061842,0.381969872,19.09220103,-0.4377989737
Hybrid,call,100,95,0.02,0.75,1,16384,250,4002,0.331166045,0.192933855,19.39279493,-0.137205066
Hybrid,call,100,95,0.02,0.75,1,16384,250,4004,0.335433609,0.195789501,18.65860943,-0.8713905716
Hybrid,call,100,95,0.02,0.75,1,16384,250,4008,0.347045927,0.209181884,19.34428677,-0.1857132251
Hybrid,call,100,95,0.02,0.75,1,16384,250,8002,0.255202947,0.098817246,19.23102327,-0.2989767301
Hybrid,call,100,95,0.02,0.75,1,16384,250,8004,0.256557256,0.099182043,19.28210076,-0.2478992424
Hybrid,call,100,95,0.02,0.75,1,16384,250,8008,0.257141702,0.10175893,19.2827782,-0.2472217957
Hybrid,call,100,95,0.02,0.75,1,16384,500,2002,0.897935028,0.768835465,19.09929587,-0.4307041331
Hybrid,call,100,95,0.02,0.75,1,16384,500,2004,0.905814895,0.774249318,19.46558176,-0.06441824167
Hybrid,call,100,95,0.02,0.75,1,16384,500,2008,0.926075318,0.796078089,18.82820673,-0.7017932675
Hybrid,call,100,95,0.02,0.75,1,16384,500,4002,0.547863014,0.410791216,18.87557524,-0.6544247599
Hybrid,call,100,95,0.02,0.75,1,16384,500,4004,0.53177108,0.391948833,19.65600934,0.1260093407
Hybrid,call,100,95,0.02,0.75,1,16384,500,4008,0.530309775,0.392871551,19.69583143,0.1658314284
Hybrid,call,100,95,0.02,0.75,1,16384,500,8002,0.383779257,0.229010618,19.61846115,0.08846115145
Hybrid,call,100,95,0.02,0.75,1,16384,500,8004,0.387316756,0.228546019,19.85826552,0.3282655194
Hybrid,call,100,95,0.02,0.75,1,16384,500,8008,0.372458975,0.220050835,19.85845151,0.3284515145
Hybrid,call,100,95,0.02,0.75,1,16384,750,2002,1.294034002,1.162940312,19.75125229,0.2212522914
