Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,500000,200,5,1,5.921592089,5.921551514,13.81930984,0.04069016215,-0.04069016215
OMP,call,100,110,0.02,0.75,1,500000,200,10,1,3.029253501,3.029219271,13.70639277,0.1536072318,-0.1536072318
OMP,call,100,110,0.02,0.75,1,500000,200,25,1,1.435202218,1.435155153,13.93596167,0.0759616726,0.0759616726
OMP,call,100,110,0.02,0.75,1,500000,200,32,1,1.182841495,1.182802542,13.76350497,0.09649502517,-0.09649502517
OMP,call,100,110,0.02,0.75,1,500000,200,50,1,1.150055938,1.150015664,13.82992096,0.03007904177,-0.03007904177
OMP,call,100,110,0.02,0.75,1,500000,200,64,1,1.134064317,1.134036623,13.87237684,0.01237684357,0.01237684357
OMP,call,100,110,0.02,0.75,1,500000,200,100,1,1.144787398,1.144764373,13.14791243,0.7120875745,-0.7120875745
OMP,call,100,110,0.02,0.75,1,500000,200,125,1,1.18049996,1.180481278,13.25934765,0.600652346,-0.600652346
OMP,call,100,110,0.02,0.75,1,500000,1000,1,1,142.3086623,142.3086344,13.73856546,0.1214345395,-0.1214345395
OMP,call,100,110,0.02,0.75,1,500000,1000,5,1,29.30021703,29.30019121,13.59617803,0.263821965,-0.263821965
OMP,call,100,110,0.02,0.75,1,500000,1000,10,1,14.92007106,14.92002948,13.72586256,0.1341374369,-0.1341374369
OMP,call,100,110,0.02,0.75,1,500000,1000,25,1,6.468774991,6.468741202,13.52750797,0.3324920273,-0.3324920273
OMP,call,100,110,0.02,0.75,1,500000,1000,32,1,5.458345981,5.45830678,13.57184703,0.288152967,-0.288152967
