Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,100,0.1,0.2,1,5000000,0,50,4,1.152011023,0.63170257,11.95959409,0.05959409168,0.05959409168
MPI,call,100,100,0.1,0.2,1,5000000,0,64,4,1.1392659,0.573219447,11.91977181,0.01977180865,0.01977180865
MPI,call,100,100,0.1,0.2,1,5000000,0,100,4,1.465059332,0.615202222,11.87045669,0.02954331193,-0.02954331193
MPI,call,100,100,0.1,0.2,1,5000000,0,125,4,1.575955918,0.547273972,11.97858228,0.0785822845,0.0785822845
MPI,call,100,100,0.1,0.2,1,7500000,0,1,4,16.87854042,16.63299727,11.92109499,0.02109498547,0.02109498547
MPI,call,100,100,0.1,0.2,1,7500000,0,5,4,3.729379127,3.469682473,11.92094539,0.02094538709,0.02094538709
MPI,call,100,100,0.1,0.2,1,7500000,0,10,4,2.061644777,1.790517526,11.92754868,0.02754868336,0.02754868336
MPI,call,100,100,0.1,0.2,1,7500000,0,25,4,1.207973748,0.865588495,11.9518538,0.05185379672,0.05185379672
MPI,call,100,100,0.1,0.2,1,7500000,0,32,4,1.184425354,0.838549797,11.9148176,0.01481760024,0.01481760024
MPI,call,100,100,0.1,0.2,1,7500000,0,50,4,1.318855714,0.852998735,11.93460262,0.03460262403,0.03460262403
MPI,call,100,100,0.1,0.2,1,7500000,0,64,4,1.552319806,0.895907894,11.96247628,0.06247628014,0.06247628014
MPI,call,100,100,0.1,0.2,1,7500000,0,100,4,1.809838602,0.929254292,11.92571415,0.02571415497,0.02571415497
MPI,call,100,100,0.1,0.2,1,7500000,0,125,4,2.077910191,0.981490507,11.8816369,0.01836309645,-0.01836309645
MPI,call,100,100,0.1,0.2,1,10000000,0,1,4,21.83238556,21.60584191,11.92389139,0.02389138937,0.02389138937
MPI,call,100,100,0.1,0.2,1,10000000,0,5,4,4.839814097,4.583084154,11.92183864,0.02183864312,0.02183864312
MPI,call,100,100,0.1,0.2,1,10000000,0,10,4,2.645172375,2.380295222,11.94420301,0.04420300505,0.04420300505
MPI,call,100,100,0.1,0.2,1,10000000,0,25,4,1.69505911,1.382363349,11.92311923,0.02311922966,0.02311922966
MPI,call,100,100,0.1,0.2,1,10000000,0,32,4,1.506231623,1.159214182,11.92069608,0.02069608025,0.02069608025
MPI,call,100,100,0.1,0.2,1,10000000,0,50,4,1.576565215,1.138920471,11.9214514,0.02145139891,0.02145139891
MPI,call,100,100,0.1,0.2,1,10000000,0,64,4,1.766138703,1.211051936,11.94150823,0.04150823211,0.04150823211
MPI,call,100,100,0.1,0.2,1,10000000,0,100,4,2.170307056,1.282280418,11.93658239,0.03658239134,0.03658239134
MPI,call,100,100,0.1,0.2,1,10000000,0,125,4,2.23138864,1.162828728,11.94922863,0.04922863169,0.04922863169
MPI,call,100,100,0.1,0.2,1,25000000,0,1,4,54.62040904,54.37876906,11.92021833,0.02021832615,0.02021832615
MPI,call,100,100,0.1,0.2,1,25000000,0,5,4,11.71730787,11.45864836,11.92407756,0.02407756001,0.02407756001
MPI,call,100,100,0.1,0.2,1,25000000,0,10,4,6.091230935,5.796279805,11.93045849,0.03045848892,0.03045848892
MPI,call,100,100,0.1,0.2,1,25000000,0,25,4,3.659416208,3.342119322,11.91079601,0.01079600638,0.01079600638
MPI,call,100,100,0.1,0.2,1,25000000,0,32,4,3.068343372,2.72491174,11.92726195,0.02726195328,0.02726195328
MPI,call,100,100,0.1,0.2,1,25000000,0,50,4,3.198384132,2.737713433,11.92865242,0.02865242494,0.02865242494
MPI,call,100,100,0.1,0.2,1,25000000,0,64,4,3.326848221,2.730205756,11.91312722,0.01312722297,0.01312722297
MPI,call,100,100,0.1,0.2,1,25000000,0,100,4,3.93790798,3.021075551,11.9377038,0.03770379596,0.03770379596
MPI,call,100,100,0.1,0.2,1,25000000,0,125,4,3.788855464,2.722271634,11.94619466,0.04619466172,0.04619466172
