Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,110,0.02,0.75,1,25000,200,1,1,1.21337482,0.977517163,25.83213037,0.7810308443,-0.7810308443
MPI,call,100,110,0.02,0.75,1,25000,200,5,1,0.516681212,0.207751355,27.10528607,0.4921248627,0.4921248627
MPI,call,100,110,0.02,0.75,1,25000,200,10,1,0.452995227,0.13209306,27.36602872,0.7528675143,0.7528675143
MPI,call,100,110,0.02,0.75,1,25000,200,25,1,0.538650911,0.171488354,24.98770915,1.625452056,-1.625452056
MPI,call,100,110,0.02,0.75,1,25000,200,32,1,0.587259006,0.192494834,25.1595677,1.453593509,-1.453593509
MPI,call,100,110,0.02,0.75,1,25000,200,50,1,15.11114489,14.59402072,25.27292308,1.340238127,-1.340238127
MPI,call,100,110,0.02,0.75,1,25000,200,64,1,20.6621885,20.04007034,27.02506643,0.4119052211,0.4119052211
MPI,call,100,110,0.02,0.75,1,25000,200,100,1,35.60978703,34.69070646,28.32443755,1.711276335,1.711276335
MPI,call,100,110,0.02,0.75,1,32000,200,1,1,1.729406087,1.443299909,25.82354598,0.7896152271,-0.7896152271
MPI,call,100,110,0.02,0.75,1,32000,200,5,1,0.592578621,0.285254777,26.22242265,0.3907385587,-0.3907385587
MPI,call,100,110,0.02,0.75,1,32000,200,10,1,0.511289578,0.170382122,26.25202231,0.3611388963,-0.3611388963
MPI,call,100,110,0.02,0.75,1,32000,200,25,1,0.496151365,0.131932952,26.60665718,0.006504028573,-0.006504028573
MPI,call,100,110,0.02,0.75,1,32000,200,32,1,0.657509532,0.285656,26.70191738,0.08875617103,0.08875617103
MPI,call,100,110,0.02,0.75,1,32000,200,50,1,15.53200043,14.99684436,25.23673459,1.376426617,-1.376426617
MPI,call,100,110,0.02,0.75,1,32000,200,64,1,19.86186718,19.29700445,26.33383572,0.279325494,-0.279325494
MPI,call,100,110,0.02,0.75,1,32000,200,100,1,36.27598658,35.41041209,27.86607521,1.252914,1.252914
MPI,call,100,110,0.02,0.75,1,50000,200,1,1,2.211014136,1.975130044,26.35770607,0.2554551376,-0.2554551376
MPI,call,100,110,0.02,0.75,1,50000,200,5,1,0.723640144,0.419814652,25.428315,1.184846213,-1.184846213
MPI,call,100,110,0.02,0.75,1,50000,200,10,1,0.609120825,0.291776369,26.31321928,0.2999419301,-0.2999419301
MPI,call,100,110,0.02,0.75,1,50000,200,25,1,0.480646621,0.166219876,26.28140297,0.3317582441,-0.3317582441
MPI,call,100,110,0.02,0.75,1,50000,200,32,1,0.571780484,0.223577047,24.32153818,2.291623026,-2.291623026
MPI,call,100,110,0.02,0.75,1,50000,200,50,1,15.3419152,14.88081014,25.95805034,0.6551108704,-0.6551108704
MPI,call,100,110,0.02,0.75,1,50000,200,64,1,23.57067411,22.9558856,27.88914194,1.275980735,1.275980735
MPI,call,100,110,0.02,0.75,1,50000,200,100,1,37.29307106,36.34766572,26.96532084,0.3521596301,0.3521596301
MPI,call,100,110,0.02,0.75,1,64000,200,1,1,2.632645412,2.399118549,26.21650106,0.3966601546,-0.3966601546
MPI,call,100,110,0.02,0.75,1,64000,200,5,1,0.848100699,0.537754193,25.4021092,1.211052006,-1.211052006
MPI,call,100,110,0.02,0.75,1,64000,200,10,1,0.624717513,0.305874434,25.44232026,1.170840948,-1.170840948
MPI,call,100,110,0.02,0.75,1,64000,200,25,1,0.54696259,0.178951295,26.91531258,0.3021513705,0.3021513705
MPI,call,100,110,0.02,0.75,1,64000,200,32,1,0.610284097,0.216265196,26.80891003,0.1957488239,0.1957488239
MPI,call,100,110,0.02,0.75,1,64000,200,50,1,14.61190052,14.09279005,25.69678417,0.9163770399,-0.9163770399
MPI,call,100,110,0.02,0.75,1,64000,200,64,1,20.74159359,20.02738083,25.37696913,1.236192083,-1.236192083
MPI,call,100,110,0.02,0.75,1,64000,200,100,1,37.82122652,36.97602949,26.5555957,0.05756550974,-0.05756550974
MPI,call,100,110,0.02,0.75,1,100000,200,1,1,4.204400295,3.970734284,26.27924059,0.3339206222,-0.3339206222
MPI,call,100,110,0.02,0.75,1,100000,200,5,1,1.154267594,0.85241395,26.35645695,0.2567042649,-0.2567042649
MPI,call,100,110,0.02,0.75,1,100000,200,10,1,0.775507596,0.454519519,25.88784013,0.7253210802,-0.7253210802
MPI,call,100,110,0.02,0.75,1,100000,200,25,1,0.600669785,0.270148175,25.49508287,1.118078341,-1.118078341
MPI,call,100,110,0.02,0.75,1,100000,200,32,1,0.714033386,0.284910091,26.30069148,0.3124697299,-0.3124697299
MPI,call,100,110,0.02,0.75,1,100000,200,50,1,14.41657068,13.93815596,26.35276987,0.2603913382,-0.2603913382
MPI,call,100,110,0.02,0.75,1,100000,200,64,1,21.75583814,21.21360664,26.36061531,0.2525459008,-0.2525459008
MPI,call,100,110,0.02,0.75,1,100000,200,100,1,37.12529602,36.22023006,25.84477446,0.7683867542,-0.7683867542
MPI,call,100,110,0.02,0.75,1,250000,200,1,1,11.01621161,10.73756875,26.47799085,0.1351703558,-0.1351703558
MPI,call,100,110,0.02,0.75,1,250000,200,5,1,2.487413711,2.187506424,26.44964826,0.1635129456,-0.1635129456
MPI,call,100,110,0.02,0.75,1,250000,200,10,1,1.478824272,1.162563701,26.26156351,0.3515976981,-0.3515976981
MPI,call,100,110,0.02,0.75,1,250000,200,25,1,0.914517436,0.587793515,26.40289713,0.2102640768,-0.2102640768
MPI,call,100,110,0.02,0.75,1,250000,200,32,1,0.891007744,0.532431415,25.66692384,0.9462373673,-0.9462373673
MPI,call,100,110,0.02,0.75,1,250000,200,50,1,17.03367525,16.53669591,26.56231254,0.05084866636,-0.05084866636
MPI,call,100,110,0.02,0.75,1,250000,200,64,1,21.92220471,21.26861927,26.5072081,0.1059531074,-0.1059531074
